,ts-travel2-service-5c66d57d58-zxw8n,ts-gateway-service-6f6cfc45b-d9pnv,ts-basic-service-5dc8d4f9fd-llznp,ts-station-service-7f4f5f6f77-hp2zq,ts-train-service-86f5f97bc9-tlpss,ts-route-service-b6c59fb57-dz9bw,ts-price-service-76846864d9-nmjz7,ts-seat-service-5c95b49cff-mxdsg,ts-order-other-service-6cdbf9b4cc-swvb5,ts-config-service-5fcd447d84-9qltf,ts-auth-service-7f8d7d756d-kzp47,ts-verification-code-service-7b6dc75c45-r66rb,ts-food-service-f5756978c-6sb8t,ts-train-food-service-59bbbdd99b-cz98n,ts-travel-service-64469b5b48-5rjvb,ts-station-food-service-dc4d75dd-k65k2,ts-preserve-other-service-66646bdb5b-l8hp6,ts-security-service-cb9788d56-bdkcx,ts-order-service-5b67c48447-fj8b7,ts-contacts-service-866bd68c97-dzqgd,ts-assurance-service-69876c9868-wqgrl,ts-delivery-service-7d97b69596-gfnbr,ts-user-service-687d654649-f8jtd,ts-preserve-service-b5ccf8557-l5l4p,ts-execute-service-775f544d9-tmwcv,ts-inside-payment-service-6f94c49ccd-t4k6c,ts-payment-service-7fc6f5476f-pqwgt,ts-cancel-service-756f6c4675-prw5z
1675078732819,2.446714199205035e-34,0.0,6.668619690257054e-34,1.1457687063009007e-33,1.81360681964924e-33,3.314139080051139e-33,0.000830778636586967,0.3385289965173624,0.6770876549599868,0.015346347973417645,,,,,,,,,,,,,,,,,,
1675078732824,1.4840071773720973e-34,0.0,4.044722300104268e-34,6.949438493107758e-34,1.1000081407811845e-33,2.010126962602837e-33,0.0005038927145242552,0.2053282155895316,0.4106744220461607,0.6119721383552624,,,,,,,,,,,,,,,,,,
1675078733046,3.389210187394292e-44,0.0,9.237431081006854e-44,1.5871289638382359e-43,2.5122242357035777e-43,4.590774817998914e-43,1.1508019283596495e-13,4.6893336544897466e-11,9.379078188596362e-11,1.3976362360915084e-10,0.5,,,,,,,,,,,,,,,,,
1675078733054,1.5228703026774106e-44,0.0,4.1506453387330336e-44,7.131430132418759e-44,1.1288151134588703e-43,2.062768093466884e-43,5.170886383739421e-14,2.107053433371909e-11,4.214291486856442e-11,6.279984421756919e-11,0.22466448205861078,0.6123322410293054,,,,,,,,,,,,,,,,
1675078733384,0.5,0.0,1.9337384061861258e-58,3.322452103869864e-58,5.259021092476851e-58,9.61020169121408e-58,2.409057093110731e-28,9.81652204772893e-26,1.9633904219542674e-25,2.9257732413988475e-25,1.0466862427596926e-15,2.8527861939315453e-15,,,,,,,,,,,,,,,,
1675078733391,0.24829265189570474,0.0,0.6241463259478524,1.6498808873325958e-58,2.611552586853077e-58,4.7722849263283156e-58,1.1963023484332474e-28,4.874740583246526e-26,9.749908291473009e-26,1.4528959939048196e-25,5.197690058351094e-16,1.416651698765431e-15,,,,,,,,,,,,,,,,
1675078733394,0.18393972058572114,0.0,0.4623789706337195,0.7311894853168598,1.934685740609212e-58,3.535395627708686e-58,8.86242577163675e-29,3.611296645165662e-26,7.222909712298984e-26,1.0763318250401676e-25,3.8505435006827233e-16,1.0494813908051426e-15,,,,,,,,,,,,,,,,
1675078733399,0.1115650800742149,0.0,0.28044702209571826,0.44348884090417584,0.6402235110478591,2.144325842419309e-58,5.375332949925082e-29,2.1903621366103488e-26,4.380916192845489e-26,6.528282519113156e-26,2.335472689721285e-16,6.365426403211753e-16,,,,,,,,,,,,,,,,
1675078733405,0.06122821412649094,0.0,0.1539125890340487,0.24339183636606415,0.35136211256403754,0.5769562945170243,2.9500452707985305e-29,1.202096227831531e-26,2.404297783386343e-26,3.582797410198518e-26,1.2817345878988531e-16,3.493420078782751e-16,,,,,,,,,,,,,,,,
1675078733423,0.010120955722902192,0.0,0.0254415798506342,0.0402323999535207,0.05807976657002333,0.09537023403611036,0.5127207899253171,1.9870516999591425e-27,3.974277505473857e-27,5.922324286289921e-27,2.1186930237483442e-17,5.774584551137576e-17,,,,,,,,,,,,,,,,
1675078733435,0.0030483732827578163,0.0,0.007662856592913127,0.012117765997337182,0.017493289520102845,0.028724962480388538,0.1544285342525576,0.5015241866413789,1.197029381181596e-27,1.783769796097595e-27,6.381380755717612e-18,1.7392714430002546e-17,,,,,,,,,,,,,,,,
1675078733440,0.0018489318582414643,0.0,0.004647757464582901,0.007349796604608238,0.010610216433172068,0.0174225704434507,0.09366564075865876,0.3041897957854374,0.6520948978927187,1.081911071202544e-27,3.870503079642907e-18,1.0549214557422882e-17,,,,,,,,,,,,,,,,
1675078733446,0.0010147153181478666,0.0,0.002550743378305966,0.0040336538995333696,0.005823010240000891,0.0095617093900336,0.051404793550554835,0.1669428995081137,0.35787726780107004,0.5834714497540568,2.1241771276457883e-18,5.789531700766165e-18,,,,,,,,,,,,,,,,
1675078733454,0.0004559409827772578,0.0,0.001146122879903082,0.0018124375282847205,0.0026164471591835744,0.00429635297541371,0.02309766263673044,0.5752402505940948,0.16080462202215628,0.26217062210996384,9.5445430836658e-19,2.6014042818290843e-18,,,,,,,,,,,,,,,,
1675078733458,0.0003056263805647861,0.0,0.0007682691416191337,0.0012149132073965337,0.0017538569801937509,0.002879931524264673,0.015482826281968818,0.3855950712597863,0.8005880972665286,0.17573822348194312,6.397898559231966e-19,1.743773437952971e-18,,,,,,,,,,,,,,,,
1675078733463,0.00018537177022954406,0.0,0.00046597878930311167,0.0007368821091758111,0.0010637680312385227,0.001746766767339462,0.009390808839018645,0.23387523295313808,0.4855812267931495,0.7235282371017983,3.880521633905471e-19,1.0576520537109825e-18,,,,,,,,,,,,,,,,
1675078733504,3.0721061766641028e-06,0.0,7.72251521922617e-06,1.2212108004735913e-05,1.7629482284486663e-05,2.8948598637700722e-05,0.00015563082664904647,0.003875938320243651,0.008047380052831874,0.011990798617496645,6.431062542822792e-21,1.7528124174158364e-20,0.5,,,,,,,,,,,,,,,
1675078733510,1.6860076170695897e-06,0.0,4.238206212224528e-06,6.702146974236065e-06,9.675265016039766e-06,1.5887327780985845e-05,8.541200859992889e-05,0.0021271600509324513,0.004416495813065096,0.0065806898073423265,3.529441955949582e-21,9.619638505679095e-21,0.2744058180470132,0.6372029090235066,,,,,,,,,,,,,,
1675078733523,4.5949067894897825e-07,0.0,1.1550459382654427e-06,1.8265481320660386e-06,2.6368173229005754e-06,4.32980192667115e-06,2.327748785037515e-05,0.0005797187427509427,0.00120363552286184,0.0017934471925956554,9.618851446644079e-22,2.621657330291742e-21,0.07478430961131752,0.17365805132266507,0.5373921548056587,,,,,,,,,,,,,
1675078733534,1.529511602509128e-07,0.0,3.844813931914824e-07,6.080050561475255e-07,8.777202397877838e-07,0.5894425957363624,7.748402606523245e-06,0.0001929716061395944,0.00040065546087252507,0.0005969867105545939,3.2018375049752733e-22,8.726739166192312e-22,0.02489353418393197,0.057805743736672216,0.17888230894100574,,,,,,,,,,,,,
1675078733556,1.694747163098458e-08,0.0,4.2601752697166614e-08,6.736888052141401e-08,9.725417472703137e-08,0.0653121012808813,8.585474810657163e-07,2.1381863434519392e-05,4.439389047979226e-05,6.614801302978944e-05,3.547737081142342e-23,9.669502618183856e-23,0.002758282210380385,0.00640505897750698,0.01982072480581019,0.5013791411051902,,,,,,,,,,,,
1675078733608,9.349181902134213e-11,0.0,2.350153131912388e-10,3.7164476935091496e-10,5.365089200695921e-10,0.00036029841417123377,4.736232487580917e-09,1.1795442707243549e-07,2.449017567199725e-07,3.6490977518415664e-07,1.957132015604346e-25,5.334243410992603e-25,1.5216241504201809e-05,3.5333920468189376e-05,0.00010934230525742293,0.002765890331132487,0.5,,,,,,,,,,,
1675078733614,5.130939815850942e-11,0.0,1.2897913853963362e-10,2.0396297391326314e-10,2.944423382024327e-10,0.00019773596216339804,2.5992995004309604e-09,6.473476210615676e-08,1.3440493378778915e-07,2.002667307455201e-07,1.0740968235358269e-25,2.927494853710648e-25,8.35085039512282e-06,1.9391666701763225e-05,6.000832944261877e-05,0.001517952797885468,0.2744058180470132,0.6372029090235066,,,,,,,,,,
1675078733621,2.5479493071897806e-11,0.0,6.404914469445829e-11,1.0128501536291684e-10,1.462157379653076e-10,9.819277284139758e-05,1.2907739320663681e-09,3.2146331506350504e-08,6.67435148760736e-08,9.944951532657658e-08,5.333806974169251e-26,1.453750921277686e-25,4.14690958037868e-06,9.629616700116842e-06,2.9799254506277798e-05,0.0007537930512789755,0.13626589651700627,0.3164256001542079,0.6582128000771039,,,,,,,,,
1675078733636,5.685243369633365e-12,0.0,1.4291295913044433e-11,2.259974169856381e-11,3.2625141028419936e-11,2.1909769129519432e-05,2.880105941773872e-10,7.172816097196503e-09,0.5353020623112269,2.219018628150276e-08,1.1901332043471967e-26,3.243756758806174e-26,9.25300598790953e-07,2.1486579164650652e-06,6.6491124302895845e-06,0.0001681939642506514,0.030405031312608976,0.07060409483747143,0.1468671274929506,,,,,,,,,
1675078733653,1.0386002938620642e-12,0.0,2.610784300675403e-12,4.128600456175174e-12,5.960075735789217e-12,4.002553835762429e-06,5.261479030884715e-11,1.3103553220180407e-09,0.09779086717571146,4.053781429291575e-09,2.1741772786231867e-27,5.925809158685867e-27,1.6903717419523662e-07,3.9252440016364475e-07,1.2146832905881449e-06,3.0726266113708635e-05,0.0055544982691211504,0.012898204857462767,0.026830204417914488,0.5027772491345606,,,,,,,,
1675078733670,0.5005073576592637,0.0,4.769472765889356e-13,7.542272807398094e-13,1.0888076390351704e-12,7.312006399278702e-07,9.611855310915842e-12,2.393803279875109e-10,0.01786478023583186,7.405590772425143e-10,3.9718636717426983e-28,1.0825476999727095e-27,3.0880306677901836e-08,7.170774069858049e-08,2.2190262413261403e-07,5.613182574634421e-06,0.0010147153181478664,0.002356289517315398,0.004901436294119868,0.09184911968544124,,,,,,,,
1675078733675,0.30357305783210015,0.0,0.6517865289163394,4.574619701603821e-13,6.603952156041569e-13,4.434956065177508e-07,5.8298849427921645e-12,1.4519150825649155e-10,0.010835536942060313,4.4917178567608124e-10,2.409057093110741e-28,6.565983706348414e-28,1.872985278147624e-08,4.3492943272412476e-08,1.345907450071189e-07,3.4045673300804735e-06,0.0006154559513367401,0.001429161835411271,0.0029728713890119682,0.0557093071568353,,,,,,,,
1675078733678,0.22489245255008466,0.0,0.48285533661611557,0.7414276683083968,4.892328085705905e-13,3.285496261006398e-07,4.3188849900984424e-12,1.0756051480466932e-10,0.008027163197548145,3.327546430449854e-10,1.784673389238963e-28,4.864200366362163e-28,1.3875416211203742e-08,3.222036484727948e-08,9.970727623640073e-08,2.5221655116613215e-06,0.0004559409827772577,0.0010587491279755962,0.002202357292723434,0.041270469803338025,,,,,,,,
1675078733683,0.13640416760959495,0.0,0.29286656586353826,1.0961318957200605,2.967346981353848e-13,1.992754214671601e-07,2.619536162267399e-12,6.523875000350656e-11,0.004868720589829849,2.0182589316851682e-10,1.0824591281466897e-28,2.9502866571840758e-28,8.415865348368773e-09,1.9542639147002167e-08,6.047552003381391e-08,1.529770711692393e-06,0.00027654218507391654,0.0006421638070612136,0.0013357972216784739,0.025031805276468932,,,,,,,,
1675078733686,0.10105069274211095,0.0,0.21696088822019155,0.8120344806198135,0.6084804441103155,1.4762686315690084e-07,1.9406001187423485e-12,4.833005469709711e-11,0.003606836924354193,1.4951629906459904e-10,8.019054452743166e-29,2.1856261118761264e-28,6.234626392875487e-09,1.447754316030702e-08,4.4801367146251574e-08,1.133282016686965e-06,0.00020486748948989316,0.00047572664893328633,0.0009895829209554292,0.018544017445364942,,,,,,,,
1675078733691,0.06129034333329117,0.0,0.1315934306640317,0.49252380923974115,0.36906204518846586,0.5657968048722345,1.1770334702592115e-12,2.931365995937797e-11,0.0021876571792044342,9.068621950944263e-11,4.863802387493843e-29,1.325649247521385e-28,3.781492059132566e-09,8.781073804039141e-09,2.7173402771243874e-08,6.873702892216086e-07,0.0001242584135539759,0.0002885427982203865,0.0006002123818874514,0.011247515134859783,,,,,,,,
1675078733704,0.01670356716429208,0.0,0.03586339361036557,0.13422839684404864,0.10058114091601238,0.1541976177247454,0.5179316968055035,7.988904309118612e-12,0.0005962061335923144,2.4714878006384438e-11,1.325540785626812e-29,3.612815663611937e-29,1.0305768112192777e-09,2.393121788578783e-09,7.405616180082507e-09,1.8733025739987266e-07,3.3864368245426895e-05,7.863708616605319e-05,0.00016357695663700252,0.00306530546688053,,,,,,,,
1675078733716,0.005031017748171488,0.0,0.01080184657497116,0.040428816203681536,0.030294457471428497,0.04644342994934371,0.1559980292436832,0.5025155088764919,0.00017957383654455833,7.443978203639182e-12,3.9924521228434784e-30,1.0881591665856536e-29,3.1040377047018086e-10,7.207944311209066e-10,2.230528729084205e-09,5.642278924486465e-08,1.0199751705585954e-05,2.3685035194856338e-05,4.9268432541278466e-05,0.0009232522643672458,,,,,,,,
1675078733721,0.00305146651382442,0.0,0.006551651129231908,0.024521316563419767,0.018374517275781842,0.028169364206492915,0.09461758759104186,0.30479106311468834,0.6525044485948907,4.515001010739737e-12,2.4215446199393582e-30,6.600018971815458e-30,1.8826940368056764e-10,4.3718392182495577e-10,1.3528840615594245e-09,3.422215158351464e-08,6.186462130894106e-06,1.4365700022053154e-05,2.9882814892269002e-05,0.0005599808049878483,,,,,,,,
1675078733733,0.0009190840518078208,0.0,0.001973319398592693,0.007385678617368846,0.0055342982501462535,0.008484449452242426,0.0284982697275176,0.09180130405271078,0.19653056316374404,0.5459006520277153,7.293552234128659e-31,1.987887512821534e-30,5.670565466874885e-11,1.3167726679475342e-10,4.0748084872996884e-10,1.0307513976136618e-08,1.8633265860393327e-06,4.3268656967093995e-06,9.000530881195168e-06,0.00016866297724427558,,,,,,,,
1675078733965,7.72188358676679e-14,0.0,1.6579270030275354e-13,6.205237745167627e-13,4.649760458580168e-13,7.128393843757238e-13,2.3943438124871907e-12,0.5000000000077515,1.6511940632710207e-11,4.5865024821250305e-11,6.127835770315458e-41,1.670166719507495e-40,4.764248310066796e-21,1.1063150570534887e-20,3.423538545294755e-20,8.660080961707424e-19,1.565514160888949e-16,3.635309865277809e-16,7.561990826299475e-16,1.4170585085401092e-14,,,,,,,,
1675078733969,5.176133361363362e-14,0.0,1.1113417049931486e-13,4.1594952510028564e-13,3.1168276446501583e-13,4.778305289507525e-13,1.6049766546115642e-12,0.3351600230230156,0.6675800115225761,3.0744245549606287e-11,4.1076111556567297e-41,1.1195462323074662e-40,3.1935711465291963e-21,7.415851599740113e-21,2.294866515286769e-20,5.805025868924092e-19,1.0493955243965233e-16,2.4368210762468204e-16,5.068954038806118e-16,9.498827246798019e-15,,,,,,,,
1675078733997,3.1476099386098597e-15,0.0,6.758075867864982e-15,2.5293916670278022e-14,1.8953448426318657e-14,2.905690438973627e-14,9.759873087894196e-14,0.02038110198949907,0.04059558230803157,0.510190550996619,2.4978409161552684e-42,6.807967649844307e-42,1.942012614185301e-22,4.509584001995203e-22,1.3955097651110354e-21,3.5300398663028535e-20,6.381380755717598e-18,1.4818324225302062e-17,3.082434125441524e-17,5.776242797439159e-16,,,,,,,,
1675078734037,5.765048699816894e-17,0.0,0.5000000000000001,4.632742438145475e-16,3.4714451707269967e-16,5.321957680268846e-16,1.787583110777445e-15,0.00037329290419412675,0.0007435340260317921,0.009344465896498394,4.574955222180484e-44,1.2469227704073262e-43,3.556920175878463e-24,8.259591211895687e-24,2.5559652923475983e-23,6.465493545403856e-22,1.1687906553324117e-19,2.714070754468142e-19,5.645675033989811e-19,1.0579557721154662e-17,,,,,,,,
1675078734040,4.270853119941804e-17,0.0,0.370409110340859,0.6852045551704299,2.571709834572123e-16,3.94260321924018e-16,1.3242741394468404e-15,0.000276542185078204,0.0005508235541811863,0.006922550598664935,3.3892101873942896e-44,9.237431081006763e-44,2.6350312758011745e-24,6.118855665154933e-24,1.89350566000118e-23,4.789755424135195e-22,8.658614136327762e-20,2.0106330671293682e-19,4.1824189332275104e-19,7.837529126585349e-18,,,,,,,,
1675078734044,2.8628384599708425e-17,0.0,0.24829265189570482,1.0834526749135247,1.7238686547006826e-16,2.642805971421322e-16,8.87687502117814e-16,0.00018537177023241792,0.0003692280701962475,0.0046403244359811205,2.271855528838617e-44,6.192035227471552e-44,1.766314286100395e-24,4.101591611152064e-24,1.2692548011807363e-23,3.2106690764057617e-22,5.804042626468062e-20,1.3477676501189385e-19,2.8035592518613983e-19,5.253652884938361e-18,,,,,,,,
1675078734048,1.9190180082802534e-17,0.0,0.16643554184903983,0.7262600469254704,0.58321777092452,1.7715258204264054e-16,5.950347272848756e-16,0.00012425841355590228,0.00024750097701159874,0.003110502489547165,1.5228703026774149e-44,4.150645338733007e-44,1.183995873572226e-24,2.7493790776068475e-24,8.508069367584226e-24,2.1521758431015167e-22,3.8905661205668845e-20,9.034356732730737e-20,1.8792819667713776e-19,3.521628843687157e-18,,,,,,,,
1675078734056,8.622703737828609e-18,0.0,0.07478430961131755,0.32632967456474626,0.2620566368642696,0.5373921548056589,2.6736633762468544e-16,5.5832904245922914e-05,0.00011120935761862188,0.001397638861512267,6.842697355869245e-45,1.8650051704708816e-44,5.320036393912746e-25,1.2353756529066503e-24,3.822921995574095e-24,9.670349421789153e-23,1.7481440447838756e-20,4.05939815218336e-20,8.444158194135604e-20,1.5823698403392724e-18,,,,,,,,
1675078734066,3.1721154324592897e-18,0.0,0.027511610028203622,0.12004997831653752,0.09640524912489509,0.19769552559982304,0.5137558050141019,2.0539777612968772e-05,4.0911636333773694e-05,0.0005141626033326236,2.517287679382484e-45,6.860970598946785e-45,1.9571320156043563e-25,4.544693048281043e-25,1.4063744073738133e-24,3.5575227412203736e-23,6.431062542822768e-21,1.4933691237176e-20,3.106432197621861e-20,5.82121332590556e-19,,,,,,,,
1675078734077,1.0559055016181264e-18,0.0,0.009157819444367093,0.03996116638015679,0.03209051975038715,0.06580712384867451,0.17101445157122336,0.500006837098033,1.3618300722284982e-05,0.0001711498629683563,8.37932277815864e-46,2.2838187184920588e-45,6.514726549744279e-26,1.5127969000564371e-25,4.68141373067765e-25,1.1841964501505868e-23,2.1407147579595425e-21,4.970993985731282e-21,1.0340414520569945e-20,1.9377135882318828e-19,,,,,,,,
1675078734081,7.077946244539472e-19,0.0,0.006138669951534222,0.026786770887584545,0.02151091867638711,0.04411183428771653,0.11463441504998204,0.33516460606168785,0.6675914316508109,0.00011472518402394191,5.616828030402829e-46,1.5308894685166646e-45,4.3669518007341934e-26,1.0140580876884048e-25,3.1380454674597208e-25,7.937906189801832e-24,1.434964015104613e-21,3.3321569173582837e-21,6.931387137456048e-21,1.2988882616674813e-19,,,,,,,,
1675078734098,1.2930241630082902e-19,0.0,0.0011214338597429015,0.004893501703737142,0.003929690429414184,0.008058505340110305,0.02094181891905456,0.06122905137309567,0.6219579553613804,2.095840091509218e-05,1.0261019385921666e-46,2.796682830438415e-46,7.977701443265556e-27,1.8525170505309427e-26,5.732692046332511e-26,1.45012467635301e-24,2.6214428316817225e-22,6.087301683597065e-22,1.266250228844264e-21,2.3728548499214702e-20,,,,,,,,
1675078734114,2.610570761943276e-20,0.0,0.00022641359144339845,0.0009879809547854433,0.0007933908144956458,0.001626984168409606,0.004228080320231711,0.01236193227234389,0.125571145526538,4.231428167493112e-06,2.0716640850932534e-47,5.646405254009565e-47,1.6106701429962503e-27,3.740167420279259e-27,1.1574105628901964e-26,2.927751228137989e-25,5.2926017983858924e-23,1.2290050139012493e-22,2.5565151211359207e-22,4.7907113190587486e-21,0.5,,,,,,,
1675078734144,1.2997266500401633e-21,0.0,1.1272468956606093e-05,4.918867534205036e-05,3.950060272372993e-05,8.100277202604133e-05,0.0002105037239681963,0.0006154643672020886,0.0062518192073607376,2.106704034686848e-07,1.0314208143978611e-48,2.8111796441404034e-48,0.5,1.862119710607008e-28,5.76240788243021e-28,1.457641505594037e-26,2.6350312758011808e-24,6.118855665154907e-24,1.2728139311947206e-23,2.3851547197267754e-22,0.024893534183931972,,,,,,,
1675078734159,2.9000821557264383e-22,0.0,2.515227803555721e-06,1.0975477006560816e-05,8.813775811705363e-06,1.807416149463735e-05,4.69697296408645e-05,0.00013732866281945406,0.001394969420957431,4.7006920864502055e-08,2.3014109149701867e-49,6.272589642030542e-49,0.11156508007421491,4.1549506924328946e-29,1.2857669936472274e-28,3.252437825821958e-27,5.879549505656388e-25,1.3653012444911414e-24,2.8400317630663056e-24,5.321999545914187e-23,0.005554498269121153,1.111565080074215,,,,,,
1675078734163,1.9439832041336848e-22,0.0,1.6860076170695901e-06,7.357082252300945e-06,5.908050607850152e-06,1.2115472765140883e-05,3.148475133514581e-05,9.205415558314921e-05,0.0009350759664744948,3.1509681357886604e-08,1.5426818704697294e-49,4.204642577608563e-49,0.07478430961131753,2.7851467394274533e-29,8.618753903727099e-29,2.1801742731330328e-27,3.94117989530041e-25,9.15188793059819e-25,1.9037302221612866e-24,3.567442980618854e-23,0.003723291535462169,0.7451043556469569,0.5,,,,,
1675078734192,1.0696421562700714e-23,0.0,9.276956813079881e-08,4.048103557414429e-07,3.2507996870012926e-07,6.666323240437552e-07,1.732392401134989e-06,5.065116059758365e-06,5.1450890672783774e-05,1.7337641312622694e-09,8.488332403588535e-51,2.3135297380629396e-50,0.004114873524510013,1.5324774193290096e-30,0.5,1.199602087919167e-28,2.168564086610024e-26,5.035663435368823e-26,1.0474936694201363e-25,1.962922001612754e-24,0.00020486748948989321,0.04099804092575001,0.027511610028203605,,,,,
1675078734205,2.9151149475305088e-24,0.0,0.5681329735411599,1.1032369208895184e-07,8.859462674928687e-08,1.816785025660757e-07,4.7213200731981747e-07,1.3804051616913217e-06,1.4022003488250708e-05,4.725058473909631e-10,2.3133404498187e-51,6.305104077518042e-51,0.0011214338597429006,4.176488188738726e-31,0.1362658965170063,3.2692970794795443e-29,5.910026588329957e-27,1.3723783851568751e-26,2.854753279188458e-26,5.349586526854384e-25,5.583290424505739e-05,0.011173269604376477,0.007497788410238852,,,,,
1675078734208,2.1595702685122293e-24,0.0,0.4208832585693756,0.710441711014489,6.563251375036769e-08,1.34590745007119e-07,3.497639935895547e-07,1.0226292957040231e-06,1.0387755674558743e-05,3.500409411258804e-10,1.713764755865739e-51,4.6709359839199734e-51,0.000830778636586967,3.094018548679642e-31,0.1009482589973277,2.42195484529998e-29,4.378255381348243e-27,1.0166829133939684e-26,2.114853244773699e-26,3.9630711722071667e-25,4.1362032778316114e-05,0.008277361707511305,0.005554498269121153,,,,,
1675078734212,1.4476032418063123e-24,0.0,0.28212648525985373,0.4762233204328707,0.6410632866247165,9.021887438914299e-08,2.3445381628455927e-07,6.85488916573714e-07,6.963120861977187e-06,2.3463945976985897e-10,1.1487708700461719e-51,3.131022023770743e-51,0.0005568875739224011,2.073982655986048e-31,0.06766764161830634,1.623484883397713e-29,2.934832348781139e-27,6.815029373098937e-27,1.4176285243953292e-26,2.656526050596408e-25,2.7725799716088473e-05,0.005548481480832614,0.003723291535462169,,,,,
1675078734217,8.780157492549295e-25,0.0,0.17111836322706564,0.2888440447126899,0.3888245381540383,0.5855592363340463,1.422034278632183e-07,4.157700447951531e-07,4.223346290073824e-06,1.4231602632882846e-10,6.967647536677603e-52,1.8990608536524532e-51,0.00033776938759692187,1.2579340685677773e-31,0.041042499311949386,9.846933573607025e-30,1.7800658006522015e-27,4.133524261626673e-27,8.598351641289459e-27,1.6112644980120358e-25,1.6816547592859484e-05,0.0033653241329727347,0.002258290471306333,,,,,
1675078734235,1.4513502719288354e-25,0.0,0.028285675195731566,0.04774559946043386,0.06427226387013436,0.09679229075389909,0.5141428611039344,6.87263261604781e-08,6.981144463239647e-07,2.3524680928269367e-11,1.1517443913326875e-52,3.1391264777388854e-52,5.5832904245057334e-05,2.0793510299031118e-32,0.006784279506100466,1.62768717210906e-30,2.942428978090773e-28,6.832669648838405e-28,1.4212979668433955e-27,2.66340230152303e-26,2.7797566208250683e-06,0.0005562843376856677,0.0003732929041883396,,,,,
1675078734248,3.9553909192916703e-26,0.0,0.007708745778270419,0.013012193830435824,0.01751623531488291,0.026378976551029595,0.14012027581229253,0.5009244846592297,1.9025838179961725e-07,6.411223473934287e-12,3.138869640867657e-53,8.555117675387253e-53,1.5216241504201812e-05,5.666892645266175e-33,0.0018489318582414656,4.435965035133448e-31,8.019054452743158e-29,1.862119710607013e-28,3.873488833394283e-28,7.258618048049893e-27,7.575720560716245e-07,0.0001516051679862132,0.00010173418450532208,,,,,
1675078734254,2.1707645618079138e-26,0.0,0.004230649382805507,0.007141243385254078,0.009613113761368853,0.01447708927945651,0.07689963781849049,0.2749131859853889,1.0441601379604975e-07,3.5185540440942985e-12,1.7226481830904578e-53,4.695148128406229e-53,8.35085039512283e-06,3.110056624217708e-33,0.0010147153181478672,2.434509228587497e-31,4.400950394137062e-29,1.0219529649811684e-28,0.6374565929926944,3.983614046731885e-27,4.1576435955178394e-07,8.320268028282343e-05,5.583290424505739e-05,,,,,
